"New Zealand Schools Directory",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"A list of New Zealand schools including contact details, institution and regional information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"^Email addresses are only listed for schools that agreed to have their email publicly released. Persons or organisations wishing to send email material to individuals or organisations whose email addresses appear in this directory must comply with the requirements of the Unsolicited Electronic Messages Act 2007.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"*Principal names are available for State and State Integrated Schools. Principal names for Private Schools are provided where available.  The most up to date information that we have available has been provided.  Recent changes may not be reflected.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Roll data as at 1 September 2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Regional Council: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Territorial Authority: All Selected",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"School Type: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"School Authority: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"School Gender: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Definition: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School Number,School Name,Telephone,Fax,Email^,Principal*,School Website,Street,Suburb,Town / City,Postal Address,Postal Address Suburb,Postal Address City,Postal Code,Urban Area,School Type,Definition,Authority,Donations,Gender of Students,Territorial Authority,Regional Council,Ministry of Education Local Office,Education Region,General Electorate,Māori Electorate,Area Unit,Ward,Community of Learning ID,Community of Learning Name,Latitude,Longitude,Isolation Index,Decile,Total School Roll,European / Pākehā,Māori,Pacific,Asian,MELAA,Other,International
565,Stonefields School,09 527 7721,,admin@stonefields.school.nz,Sarah Martin,http://www.stonefields.school.nz/,81 Tihi Street,Stonefields,Auckland,81 Tihi Street,Stonefields,Auckland,1072,Main Urban Area,Full Primary,Not Applicable,State,Donations may be requested,Co-Educational,Auckland - Orakei,Auckland Region,Auckland,Auckland,Tamaki,Tamaki Makaurau,Stonefields,Orakei Ward,99031,Manaiakalani Community of Learning,-36.888313,174.840539,0.31,,695,279,40,19,308,45,4,0
566,Maraekakaho School,06 874 9700,06 874 9790,office@mkk.school.nz,Sandy Crawford,http://www.mkk.school.nz,68 Kereru Road,,Maraekakaho,68 Kereru Road RD 1,,Hastings,4171,Rural Area,Full Primary,Not Applicable,State,Donations may be requested,Co-Educational,Hastings District,Hawke's Bay Region,Napier,Hawke's Bay/Tairawhiti,Tukituki,Ikaroa-Rawhiti,Maraekakaho,Kahuranaki Ward,99136,Whirinaki Kāhui Ako,-39.648542,176.617900,0.45,,127,103,18,1,5,0,0,0
567,Te Wharekura o Te Kaokaoroa o Patetere,07 883 3780,07 883 3784,office@kaokaoroa.school.nz,Keith Silveira,http://www.kaokaoroa.school.nz,117 Buckland Street,,Putaruru,117 Buckland Street,,Putaruru,3411,Minor Urban Area,Composite,Designated Character School,State,Donations should not be requested unless for a school camp,Co-Educational,South Waikato District,Waikato Region,Hamilton,Waikato,Taupo,Te Tai Hauauru,Putaruru,Putaruru Ward,99084,Te Kaahui Ako o Tainui,-38.044284,175.774428,0.91,,309,2,303,2,0,1,1,0
570,Mission Heights Primary School,09 277 7888,09 277 7883,admin@mhp.school.nz,Caroline Bush,http://www.mhp.school.nz,Jeffs Road,Flat Bush,Auckland,P O Box 64448,Botany,Manukau,2163,Main Urban Area,Contributing,Not Applicable,State,Donations may be requested,Co-Educational,Auckland - Howick,Auckland Region,Auckland,Auckland,Takanini,Tamaki Makaurau,Ormiston,Howick Ward,,,-36.962395,174.931665,0.24,,779,23,27,87,609,32,1,0
571,ACG Sunderland,09 838 7070,09 838 7040,,Nathan Villars,http://www.acgedu.com/nz/sunderland,6 Waipareira Avenue,Henderson,Waitakere,6 Waipareira Avenue,Henderson,Waitakere,610,Main Urban Area,Composite,Not Applicable,Private : Fully Registered,Not applicable,Co-Educational,Auckland - Henderson-Massey,Auckland Region,Auckland,Auckland,Te Atatu,Te Tai Tokerau,Fairdene,Waitakere Ward,,,-36.864303,174.633795,Not applicable,,759,134,6,9,534,16,5,55
572,Te Matauru Primary,03 928 3191,,office@tematauru.school.nz,Clive Swale,http://tematauru.school.nz/,53-59 Pentecost Road,,Rangiora,59 Pentecost Road,,Rangiora,7400,Secondary Urban Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Waimakariri District,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Waimakariri,Te Tai Tonga,Lehmans,Rangiora-Ashley Ward,99077,Puketeraki Community of Learning,-43.314642,172.583507,0.44,,243,185,38,3,11,5,1,0
577,Te Totara Primary School,07 853 0039,,receptionist@tetotara.school.nz,Anne Fraser,http://www.tetotara.school.nz,31 Hector Drive,Rototuna North,Hamilton,P O Box 28134,Rototuna,Hamilton,3256,Main Urban Area,Contributing,Not Applicable,State,Donations may be requested,Co-Educational,Hamilton City,Waikato Region,Hamilton,Waikato,Waikato,Hauraki-Waikato,Horsham Downs,East Ward,99132,Te Pae Here Kāhui Ako Te Raki Rāwhiti o Kirikiriroa,-37.719718,175.266642,0.29,,766,177,116,23,351,98,1,0
579,Knights Stream School- Mingimingi Hautoa,03 928 1050,,office@knightsstream.school.nz,Michael Molloy,http://www.knightsstream.school.nz/,1 Killarney Avenue,Halswell,Christchurch,1 Killarney Avenue,Halswell,Christchurch,8025,Main Urban Area,Full Primary,Not Applicable,State,Donations may be requested,Co-Educational,Christchurch City,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Wigram,Te Tai Tonga,Halswell West,Halswell Ward,,,-43.570862,172.537934,0.29,,447,196,26,13,190,15,7,0
584,West Rolleston Primary School,03 595 0952,,office@westrolleston.school.nz,Sylvia Fidow,http://www.westrolleston.school.nz,327 Dunns Crossing Road,,Rolleston,327 Dunns Crossing Road RD 8,Springston,Christchurch,7678,Rural Area,Full Primary,Not Applicable,State,Donations may be requested,Co-Educational,Selwyn District,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Selwyn,Te Tai Tonga,Springston,Selwyn Central Ward,99206,Ngā Peka o Tauwharekākaho (Rolleston) Kāhui Ako,-43.606888,172.355917,0.43,,803,467,100,36,159,26,15,0
585,Ararira Springs Primary- Te Puna o Ararira,03 420 0888,,office@ararira.school.nz,Claire Howison,http://www.ararira.school.nz/,18 Russ Drive,,Lincoln,18 Russ Drive,,Lincoln,7672,Minor Urban Area,Full Primary,Not Applicable,State,Donations may be requested,Co-Educational,Selwyn District,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Selwyn,Te Tai Tonga,Lincoln,Springs Ward,99113,Ngā Mātāpuna o Ngā Pakihi Community of Learning,-43.648092,172.492975,0.36,,435,289,47,6,76,15,2,0
586,Shotover Primary School,03 409 0005,,execofficer@shotover.school.nz,Benjamin Witheford,http://www.shotover.school.nz,57 Stalker Road,,Queenstown,57 Stalker Road,Lower Shotover,Queenstown,9304,Rural Area,Full Primary,Not Applicable,State,Donations may be requested,Co-Educational,Queenstown-Lakes District,Otago Region,Dunedin,Otago/Southland,Southland,Te Tai Tonga,Lake Hayes South,Queenstown-Wakatipu Ward,99093,Kāhui Ako o Wakatipu,-45.005745,168.776627,2.78,,601,449,51,8,54,37,2,0
588,Hingaia Peninsula School,09 299 3628,,info@hp.school.nz,Carly Kidd,http://www.hingaiapeninsula.school.nz,3 Papaka Road,Hingaia,Auckland,3 Papaka Road RD 1,Karaka,Auckland,2580,Main Urban Area,Full Primary,Not Applicable,State,Donations may be requested,Co-Educational,Auckland - Papakura,Auckland Region,Auckland,Auckland,Papakura,Hauraki-Waikato,Hingaia,Manurewa-Papakura Ward,99099,Rosehill Pathways Kāhui Ako,-37.076851,174.917106,0.37,,449,121,38,38,225,24,3,0
589,Te Kura o Nga Ruahine Rangi,06 764 7050,06 764 7053,admin@ngaruahine.school.nz,Ngapera Moeahu-Teitinga,,520 Eltham Road,,Mangatoki,520 Eltham Road RD 21,,Stratford,4391,Rural Area,Composite,Designated Character School,State,Donations should not be requested unless for a school camp,Co-Educational,South Taranaki District,Taranaki Region,Whanganui,Taranaki/Whanganui/Manawatu,Whanganui,Te Tai Hauauru,Mangatoki-Moeroa,Eltham Ward,,,-39.423822,174.229208,1.34,,70,1,69,0,0,0,0,0
593,Te Uho O Te Nikau Primary School,09 557 5503,,admin@tenikau.school.nz,Melissa Bland,http://www.tenikau.school.nz/,221 Flat Bush School Road,Flat Bush,Auckland,P O Box 217183,Botany Junction,Auckland,2164,Main Urban Area,Contributing,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Auckland - Howick,Auckland Region,Auckland,Auckland,Takanini,Tamaki Makaurau,Ormiston,Howick Ward,,,-36.976126,174.926097,0.22,,420,7,23,44,324,20,2,0
595,Kauri Flats School,09 222 4780,,admin@kauriflats.school.nz,Matthew Williams,http://www.kauriflats.school.nz,181 Walters Road,Takanini,Auckland,181 Walters Road,,Takanini,2110,Main Urban Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Auckland - Papakura,Auckland Region,Auckland,Auckland,Papakura,Hauraki-Waikato,Takanini South,Manurewa-Papakura Ward,,,-37.044200,174.949754,0.36,,469,20,65,63,308,13,0,0
600,TKKM o Ngaringaomatariki,09 425 9017,09 425 9218,admin@ngaringaomatariki.school.nz,Reno Skipper,,34 Oruawharo School Road,Oruawharo,Wellsford,34 Oruawharo School Road RD 5,,Wellsford,975,Rural Area,Full Primary,Kura Kaupapa Maori,State,Donations should not be requested unless for a school camp,Co-Educational,Kaipara District,Northland Region,Whangarei,Tai Tokerau,Northland,Te Tai Tokerau,Rehia-Oneriri,Otamatea Ward,99118,Twin Coast Community of Learning,-36.272816,174.409953,1.43,,51,0,51,0,0,0,0,0
601,Kumeroa School,06 376 4542,06 376 4542,office@kumeroa.school.nz,Sarah Hearn,http://www.kumeroa.school.nz,58 Township Road,,Kumeroa,58 Township Road RD 1,,Woodville,4997,Rural Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Tararua District,Manawatu-Wanganui Region,Wellington,Wellington,Wairarapa,Ikaroa-Rawhiti,Papatawa,South Tararua Ward,99071,Tararua Kāhui Ako,-40.337633,175.989711,0.89,,54,35,9,2,4,2,2,0
603,KingsGate School,09 239 0297,09 239 0297,admin@kingsgate.school.nz,Jared Stein,http://www.kingsgate.school.nz,58 Blake Road,Pukekohe West,Auckland,58 Blake Road Pukekohe,,Auckland,2120,Secondary Urban Area,Composite,Not Applicable,State : Integrated,Donations should not be requested unless for a school camp,Co-Educational,Auckland - Franklin,Auckland Region,Auckland,Auckland,Port Waikato,Hauraki-Waikato,Eden Road-Hill Top,Franklin Ward,99189,South East Christian Kāhui Ako,-37.220560,174.884432,0.18,,208,97,19,30,30,30,2,0
604,Golden Grove School,09 636 4461,,office@goldengrove.school.nz,Helena Royden,http://www.goldengrove.school.nz,57 Grey Street,Onehunga,Auckland,57 Grey Street,Onehunga,Auckland,1061,Main Urban Area,Full Primary,Not Applicable,Private : Fully Registered,Not applicable,Co-Educational,Auckland - Maungakiekie-Tamaki,Auckland Region,Auckland,Auckland,Maungakiekie,Tamaki Makaurau,Onehunga South East,Maungakiekie-Tamaki Ward,,,-36.918942,174.783874,Not applicable,,50,24,4,1,15,2,1,3
605,Wentworth Primary,09 428 0903,,enquiries@wentworth.school.nz,Bruce Tong,http://www.wentworth.school.nz/,95 Gulf Harbour Drive,Gulf Harbour,Whangaparaoa,P O Box 650,,Whangaparaoa,943,Main Urban Area,Full Primary,Not Applicable,Private : Fully Registered,Not applicable,Co-Educational,Auckland - Hibiscus and Bays,Auckland Region,Auckland,Auckland,Whangaparaoa,Te Tai Tokerau,Army Bay,Albany Ward,,,-36.614512,174.793868,Not applicable,,153,53,1,1,90,2,3,3
607,Big Rock Primary School,03 481 1781,,office@bigrock.school.nz,David Grant,,2 Bath Street,,Brighton,2 Bath Street,Brighton,Dunedin,9035,Main Urban Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Dunedin City,Otago Region,Dunedin,Otago/Southland,Taieri,Te Tai Tonga,Brighton,Area Outside Ward,,,-45.949295,170.330230,0.43,,103,80,17,0,2,3,1,0
608,Ashburton Christian School,03 307 6340,,office@acs.school.nz,Timothy Kuipers,http://www.ashburtonchristian.school.nz,119 Albert Street,Elgin,Ashburton,P O Box 632,Elgin,Ashburton,7740,Secondary Urban Area,Composite,Not Applicable,State : Integrated,Donations should not be requested unless for a school camp,Co-Educational,Ashburton District,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Rangitata,Te Tai Tonga,Ashburton East,Eastern Ward,99043,Hakatere Kāhui Ako,-43.911169,171.772090,1.16,,276,159,15,25,47,27,3,0
610,Seven Oaks School,03 377 8603,,office@sevenoaks.school.nz,Jeremy Orczy,http://www.sevenoaks.school.nz/,77 Murphys Road,Halswell,Christchurch,77 Murphys Road,Halswell,Christchurch,8025,Main Urban Area,Full Primary,Not Applicable,Private : Fully Registered,Not applicable,Co-Educational,Christchurch City,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Banks Peninsula,Te Tai Tonga,Halswell West,Halswell Ward,,,-43.582670,172.548458,Not applicable,,82,69,4,2,5,1,1,0
612,Henderson - Teen Parent Unit - He Wero o nga Wahine,09 838 9085,09 838 9164,hewero@hhs.school.nz,Ros Robertson,http://www.hhs.school.nz,Henderson Valley Road,Henderson,Auckland,P O Box 21141,Waitakere,Auckland,650,Main Urban Area,Teen Parent Unit,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Auckland - Henderson-Massey,Auckland Region,Auckland,Auckland,Te Atatu,Te Tai Tokerau,Henderson South,Waitakere Ward,,,-36.883328,174.628297,0.21,,0,0,0,0,0,0,0,0
614,Amesbury School,04 477 3423,04 974 5956,office@amesbury.school.nz,Ursula Cunningham,http://www.amesbury.school.nz,48 Amesbury Drive,Churton Park,Wellington,48 Amesbury Drive,Churton Park,Wellington,6037,Main Urban Area,Contributing,Not Applicable,State,Donations may be requested,Co-Educational,Wellington City,Wellington Region,Wellington,Wellington,Ohariu,Te Tai Tonga,Churton Park North,Northern Ward,99139,Te Kāhui Ako o Tarikākā | Northern Suburbs Kāhui Ako,-41.199095,174.802131,0.25,,286,70,14,12,157,27,5,1
615,Rototuna Senior High School,07 854 0541,,principal@rshs.school.nz,Miranda Makin,http://www.rhs.school.nz,Kimbrae Drive,Rototuna,Hamilton,P O Box 21116,Rototuna,Hamilton,3210,Main Urban Area,Secondary (Year 11-15),Not Applicable,State,Donations may be requested,Co-Educational,Hamilton City,Waikato Region,Hamilton,Waikato,Waikato,Hauraki-Waikato,Horsham Downs,East Ward,99132,Te Pae Here Kāhui Ako Te Raki Rāwhiti o Kirikiriroa,-37.715977,175.262993,0.31,,832,446,119,23,182,39,22,1
616,Murihiku Young Parents' Learning Centre,03 217 9659,03 217 9659,office@myplc.school.nz,Andrew Wood,,Isabella Street,,Invercargill,282 Layard Street,,Invercargill,9810,Main Urban Area,Teen Parent Unit,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Invercargill City,Southland Region,Invercargill,Otago/Southland,Invercargill,Te Tai Tonga,Hawthorndale,Area Outside Ward,,,-46.406680,168.378062,0.80,,0,0,0,0,0,0,0,0
618,Sancta Maria Catholic Primary School,09 271 5249,09 272 8675,office@sanctamariaprimary.school.nz,Gina Benade,http://www.sanctamariaprimary.school.nz/1/pages/3-welcome,317 Te Irirangi Drive,Flat Bush,Manukau,P O Box 259074,Botany,Manukau,2163,Main Urban Area,Contributing,Not Applicable,State : Integrated,Donations may be requested,Co-Educational,Auckland - Howick,Auckland Region,Auckland,Auckland,Botany,Tamaki Makaurau,Ormiston,Howick Ward,99189,South East Christian Kāhui Ako,-36.959994,174.903914,0.16,,403,14,11,70,269,38,1,0
620,Huanui College,09 459 1930,09 459 1936,admin@hc.school.nz,Philip Coombe,http://www.hc.school.nz/,328 Ngunguru Road RD 3,Glenbervie,Whangarei,328 Ngunguru Road RD 3,,Whangarei,173,Rural Area,Secondary (Year 7-15),Not Applicable,Private : Fully Registered,Not applicable,Co-Educational,Whangarei District,Northland Region,Whangarei,Tai Tokerau,Whangarei,Te Tai Tokerau,Punaruku-Kiripaka,Whangarei Heads Ward,,,-35.668291,174.361724,Not applicable,,330,218,59,3,34,6,5,5
622,Silverstream Christian School,04 974 8610,,,Jared Bruning,http://www.silverstreamchristian.school.nz,4 - 8 Blue Mountain Road,Silverstream,Upper Hutt,P O Box 48195,Silverstream,Upper Hutt,5142,Main Urban Area,Composite,Not Applicable,Private : Fully Registered,Not applicable,Co-Educational,Upper Hutt City,Wellington Region,Wellington,Wellington,Remutaka,Ikaroa-Rawhiti,Pinehaven,Area Outside Ward,,,-41.151280,175.014553,Not applicable,,29,29,0,0,0,0,0,0
624,Te Karaka Area School,06 862 3097,,,Renae Savage,http://tkas.school.nz,5 Kanakanaia Road,Te Karaka,Gisborne,P O Box 3,Te Karaka,Gisborne,4042,Rural Area,Composite,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Gisborne District,Gisborne Region,Napier,Hawke's Bay/Tairawhiti,East Coast,Ikaroa-Rawhiti,Te Karaka,Waipaoa Ward,99082,Taha Tinana (Gisborne) Kāhui Ako,-38.469047,177.866317,1.36,,101,7,94,0,0,0,0,0
625,Tamaoho School,,,,Amanda Wynyard,https://www.tamaoho.school.nz/,36 Taikaranga Street,,Pukekohe,36 Taikaranga Street,,Pukekohe,2120,Secondary Urban Area,Contributing,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Auckland - Franklin,Auckland Region,Auckland,Auckland,Port Waikato,Hauraki-Waikato,Pukekohe West,Franklin Ward,99075,Pukekohe Community of Learning,-37.201786,174.883229,0.19,,292,49,81,45,103,14,0,0
628,TKKM o Tuia te Matangi,03 928 0031,03 928 0032,tari@tuiatematangi.ac.nz,Anthony De Thierry,http://www.tuiatematangi.ac.nz,32 D'Arcy Street,,Richmond,P O Box 8026,Nelson Mail Centre,Nelson,7046,Main Urban Area,Composite,Kura Kaupapa Maori,State,Donations should not be requested unless for a school camp,Co-Educational,Tasman District,Tasman Region,Nelson,Nelson/Marlborough/West Coast,Nelson,Te Tai Tonga,Richmond East,Richmond Ward,99005,Nelson City Community of Learning,-41.334764,173.190247,0.29,,87,0,86,1,0,0,0,0
630,Te Kura Maori o Nga Tapuwae,09 551 6161,09 551 6170,info@ngatapuwae.school.nz,Arihia Stirling,http://www.ngatapuwae.school.nz,1 Wickman Way,Mangere,Auckland,P O Box 43213,Mangere,Auckland,2153,Main Urban Area,Composite,Designated Character School,State,Donations should not be requested unless for a school camp,Co-Educational,Auckland - Mangere-Otahuhu,Auckland Region,Auckland,Auckland,Mangere,Tamaki Makaurau,Harania West,Manukau Ward,,,-36.965266,174.817090,0.16,,278,0,276,2,0,0,0,0
631,Kia Aroha Campus,09 274 5807,09 274 5942,emily.singh@kiaaroha.school.nz,Haley Milne,http://www.kiaaroha.school.nz/,51 Othello Drive,Otara,Auckland,51 Othello Drive,Otara,Auckland,2023,Main Urban Area,Composite,Designated Character School,State,Donations should not be requested unless for a school camp,Co-Educational,Auckland - Otara-Papatoetoe,Auckland Region,Auckland,Auckland,Botany,Tamaki Makaurau,Clover Park,Manukau Ward,,,-36.980854,174.892768,0.11,,319,1,190,107,15,6,0,0
632,Tai Wananga,07 853 0035,07 853 0579,info@taiwananga.co.nz,Toby Westrupp,http://www.taiwananga.co.nz,Ruakura AgResearch Centre East Street,,Hamilton,P O Box 14024,Five Cross Roads,Hamilton,3252,Main Urban Area,Secondary (Year 9-15),Designated Character School,State,Donations should not be requested unless for a school camp,Co-Educational,Hamilton City,Waikato Region,Hamilton,Waikato,Hamilton East,Hauraki-Waikato,Newstead,East Ward,,,-37.775345,175.305794,0.12,,156,0,155,1,0,0,0,0
633,Kingsview School,03 451 1444,,office@kingsview.school.nz,Amos Pilgrim,http://www.kingsview.school.nz,14 Yewlett Cresent,Frankton,Queenstown,P O Box 2113,,Queenstown,9349,Secondary Urban Area,Full Primary,Not Applicable,State : Integrated,Donations may be requested,Co-Educational,Queenstown-Lakes District,Otago Region,Dunedin,Otago/Southland,Southland,Te Tai Tonga,Frankton,Queenstown-Wakatipu Ward,99093,Kāhui Ako o Wakatipu,-45.017714,168.727617,2.70,,78,31,2,1,12,31,1,0
639,Pa Harakeke Teen Parent Unit,07 886 6109,07 886 5792,info@tokoroahigh.school.nz,William Ford,,Billah Street,,Tokoroa,Private Bag,,Tokoroa,3444,Secondary Urban Area,Teen Parent Unit,Not Applicable,State,Donations may be requested,Co-Educational,South Waikato District,Waikato Region,Hamilton,Waikato,Taupo,Te Tai Hauauru,Matarawa,Tokoroa Ward,,,-38.225977,175.861546,0.86,,0,0,0,0,0,0,0,0
641,Te Wharekura o Nga Purapura o Te Aroha,021 225 7577,07 870 1018,tari@npota.school.nz,Jade Tapine,,190 Factory Road,,Te Awamutu,,,,,Main Urban Area,Composite,Designated Character School,State,Donations should not be requested unless for a school camp,Co-Educational,Waipa District,Waikato Region,Hamilton,Waikato,Taranaki-King Country,Hauraki-Waikato,Te Awamutu Central,Te Awamutu Ward,99084,Te Kaahui Ako o Tainui,-38.003127,175.315985,0.41,,101,2,97,2,0,0,0,0
647,Bathgate Park School,03 455 3421,,office@bathgatepark.school.nz,Katrina Robertson,http://www.bathgatepark.school.nz,213 Macandrew Road,South Dunedin,Dunedin,213 Macandrew Road,South Dunedin,Dunedin,9012,Main Urban Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Dunedin City,Otago Region,Dunedin,Otago/Southland,Taieri,Te Tai Tonga,Forbury,Area Outside Ward,,,-45.900329,170.492258,0.11,,138,44,44,27,15,7,1,0
648,Carisbrook School,03 455 8315,03 455 3720,admin@carisbrook.school.nz,Bruce James,http://www.carisbrook.school.nz,217 South Road,Caversham,Dunedin,217 South Road,Caversham,Dunedin,9012,Main Urban Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Dunedin City,Otago Region,Dunedin,Otago/Southland,Taieri,Te Tai Tonga,Caversham,Area Outside Ward,,,-45.895389,170.484093,0.11,,306,112,99,58,18,18,1,0
651,Te Whata Tau o Putauaki,07 323 8486,07 323 8486,tari@twtop.school.nz,Kaareen Hotereni,http://www.twtop.school.nz,39-57 Galway Street,,Kawerau,P O Box 124,,Kawerau,3127,Minor Urban Area,Composite,Designated Character School,State,Donations should not be requested unless for a school camp,Co-Educational,Kawerau District,Bay of Plenty Region,Rotorua,Bay of Plenty/Waiariki,East Coast,Waiariki,Kawerau,Area Outside Ward,,,-38.083373,176.706584,0.87,,60,0,60,0,0,0,0,0
654,Rolleston College,03 595 2490,,admin@rollestoncollege.nz,Rachel Skelton,http://www.rollestoncollege.nz,631 Springston Rolleston Road,,Rolleston,P O Box 86045,Rolleston West,Rolleston,7658,Minor Urban Area,Secondary (Year 9-15),Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Selwyn District,Canterbury Region,Christchurch,Canterbury/Chatham Islands,Selwyn,Te Tai Tonga,Rolleston South East,Selwyn Central Ward,99206,Ngā Peka o Tauwharekākaho (Rolleston) Kāhui Ako,-43.603517,172.388514,0.41,,1572,1014,219,70,199,34,26,10
